scope_level,province,city,district,candidate_count,competition_pool_count,winner_uid,winner,winner_level,winner_private,winner_tags,decision_basis,decision_detail,evidence_strength,status,ranking_system,comparison_group,ranking_id,ranking_edition,ranking_list,ranking_category,ranking_scale_field,ranking_display,ranking_reference,ranking_source_url,location_basis,location_evidence,runner_up_uid,runner_up,runner_up_level,runner_up_system,runner_up_same_scale,unresolved_reason,comparable_candidates,needs_ranking_backfill,notes
district,重庆市,重庆市,沙坪坝区,14,14,4150010611,重庆大学,本科,no,985|211|双一流,prestige_tag,985 标签优先于无重点标签（国家官方重点建设名单）,strong,resolved_strong,shanghairanking-bcur,shanghairanking-bcur,shanghairanking-bcur,2026,中国大学排名（主榜）,,rankOverall,2026软科 34,34,https://www.shanghairanking.cn/rankings/bcur/2026,campus,profile_campus,4150010631,重庆医科大学,本科,shanghairanking-bcur,yes,,重庆大学|重庆医科大学,no,
district,重庆市,重庆市,石柱土家族自治县,0,0,,,,,,,,,no_candidate,,,,,,,,,,,,,,,,,no,,,no,
district,重庆市,重庆市,铜梁区,3,3,4150013589,重庆对外经贸学院,本科,yes,,level_order,本科层次优先于更低层次候选（项目层次政策）,policy,resolved_policy,shanghairanking-bcur-private,shanghairanking-bcur-private,shanghairanking-bcur-private,2026,中国民办财经类高校排名,财经,rankOverall,2026软科民办 22,63,https://www.shanghairanking.cn/rankings/bcur/202616,campus,profile_campus,,,,,no,,重庆对外经贸学院,no,no comparable second place: the deciding rule set aside the other 2 candidate(s) without leaving anybody on the winner's own scale
district,重庆市,重庆市,潼南区,1,1,4150011848,重庆电力高等专科学校,专科,no,,single_candidate,该行政单元在现行口径下只有 1 个候选，无需比较,policy,resolved_policy,shanghairanking-bcvcr-public-vocational,shanghairanking-bcvcr-public-vocational,shanghairanking-bcvcr-public-vocational,2026,中国高职专科院校排名（总榜）,理工,rankOverall,2026软科高职专科总榜 156,156,https://www.shanghairanking.cn/rankings/bcvcr/2026623,campus,profile_campus,,,,,no,,重庆电力高等专科学校,no,
district,重庆市,重庆市,万州区,7,7,4150010643,重庆三峡科技大学,本科,no,,level_order,本科层次优先于更低层次候选（项目层次政策）,policy,resolved_policy,shanghairanking-bcur,shanghairanking-bcur,shanghairanking-bcur,2026,中国大学排名（主榜）,,rankOverall,2026软科 380,380,https://www.shanghairanking.cn/rankings/bcur/2026,campus,profile_campus,,,,,no,,重庆三峡科技大学,no,no comparable second place: the deciding rule set aside the other 6 candidate(s) without leaving anybody on the winner's own scale
district,重庆市,重庆市,巫山县,0,0,,,,,,,,,no_candidate,,,,,,,,,,,,,,,,,no,,,no,
district,重庆市,重庆市,巫溪县,0,0,,,,,,,,,no_candidate,,,,,,,,,,,,,,,,,no,,,no,
district,重庆市,重庆市,武隆区,0,0,,,,,,,,,no_candidate,,,,,,,,,,,,,,,,,no,,,no,
district,重庆市,重庆市,秀山土家族苗族自治县,0,0,,,,,,,,,no_candidate,,,,,,,,,,,,,,,,,no,,,no,
district,重庆市,重庆市,永川区,10,10,4150010642,重庆文理学院,本科,no,,public_before_private,同层次同标签下公办优先（按当前项目政策，非排名证据）；候选池先按层次收敛：本科层次优先于更低层次（项目层次政策）,policy,resolved_policy,shanghairanking-bcur,shanghairanking-bcur,shanghairanking-bcur,2026,中国大学排名（主榜）,,rankOverall,2026软科 307,307,https://www.shanghairanking.cn/rankings/bcur/2026,campus,profile_campus,,,,,no,,重庆文理学院,yes,no comparable second place: the deciding rule set aside the other 9 candidate(s) without leaving anybody on the winner's own scale
district,重庆市,重庆市,酉阳土家族苗族自治县,0,0,,,,,,,,,no_candidate,,,,,,,,,,,,,,,,,no,,,no,
district,重庆市,重庆市,渝北区,9,9,4150010611,重庆大学,本科,no,985|211|双一流,prestige_tag,985 标签优先于211（国家官方重点建设名单）,strong,resolved_strong,shanghairanking-bcur,shanghairanking-bcur,shanghairanking-bcur,2026,中国大学排名（主榜）,,rankOverall,2026软科 34,34,https://www.shanghairanking.cn/rankings/bcur/2026,campus,profile_campus,4150010635,西南大学,本科,shanghairanking-bcur,yes,,重庆大学|西南大学,no,
district,重庆市,重庆市,渝中区,2,2,4150010631,重庆医科大学,本科,no,,level_order,本科层次优先于更低层次候选（项目层次政策）,policy,resolved_policy,shanghairanking-bcur,shanghairanking-bcur,shanghairanking-bcur,2026,中国医药类大学排名,医药,rankOverall,2026软科医药 9 · 主榜参考 81,81,https://www.shanghairanking.cn/rankings/bcur/202621,campus,profile_campus,,,,,no,,重庆医科大学,no,no comparable second place: the deciding rule set aside the other 1 candidate(s) without leaving anybody on the winner's own scale
district,重庆市,重庆市,云阳县,2,2,4150014428,重庆幼儿师范高等专科学校,专科,no,,single_ranked_candidate,重庆幼儿师范高等专科学校 是当前候选里唯一被官方榜单覆盖的学校（软科 bcvcr-public-vocational）,policy,resolved_policy,shanghairanking-bcvcr-public-vocational,shanghairanking-bcvcr-public-vocational,shanghairanking-bcvcr-public-vocational,2026,中国高职专科院校排名（总榜）,师范,rankOverall,2026软科高职专科总榜 418,418,https://www.shanghairanking.cn/rankings/bcvcr/2026623,campus,profile_campus,,,,,no,,重庆幼儿师范高等专科学校,yes,1 leading candidate(s) carry no official list ranking; no comparable second place: the deciding rule set aside the other 1 candidate(s) without leaving anybody on the winner's own scale
district,重庆市,重庆市,长寿区,2,2,4150014315,重庆化工职业学院,专科,no,,comparable_ranking,重庆化工职业学院 在同榜可比名次上优于 重庆工信职业学院（软科 bcvcr-public-vocational）,strong,resolved_strong,shanghairanking-bcvcr-public-vocational,shanghairanking-bcvcr-public-vocational,shanghairanking-bcvcr-public-vocational,2026,中国高职专科院校排名（总榜）,理工,rankOverall,2026软科高职专科总榜 285,285,https://www.shanghairanking.cn/rankings/bcvcr/2026623,campus,profile_campus,4150014766,重庆工信职业学院,专科,shanghairanking-bcvcr-public-vocational,yes,,重庆化工职业学院|重庆工信职业学院,no,
district,重庆市,重庆市,忠县,1,1,4150014838,重庆数字产业职业技术学院,专科,yes,,single_candidate,该行政单元在现行口径下只有 1 个候选，无需比较,policy,resolved_policy,,,,,,,,,,,campus,profile_campus,,,,,no,,重庆数字产业职业技术学院,no,
district,福建省,福州市,仓山区,13,13,4135010394,福建师范大学,本科,no,,comparable_ranking,福建师范大学 在同榜可比名次上优于 福建农林大学（软科 bcur）；候选池先按层次收敛：本科层次优先于更低层次（项目层次政策）,strong,resolved_strong,shanghairanking-bcur,shanghairanking-bcur,shanghairanking-bcur,2026,中国大学排名（主榜）,,rankOverall,2026软科 90,90,https://www.shanghairanking.cn/rankings/bcur/2026,campus,profile_campus,4135010389,福建农林大学,本科,shanghairanking-bcur,yes,,福建师范大学|福建农林大学,yes,1 leading candidate(s) carry no official list ranking
district,福建省,福州市,福清市,3,3,4135014683,福建技术师范学院,本科,no,,level_order,本科层次优先于更低层次候选（项目层次政策）,policy,resolved_policy,shanghairanking-bcur,shanghairanking-bcur,shanghairanking-bcur,2026,中国大学排名（主榜）,,rankOverall,2026软科 477,477,https://www.shanghairanking.cn/rankings/bcur/2026,campus,profile_campus,,,,,no,,福建技术师范学院,no,no comparable second place: the deciding rule set aside the other 2 candidate(s) without leaving anybody on the winner's own scale
district,福建省,福州市,鼓楼区,13,13,4135010386,福州大学,本科,no,211|双一流,prestige_tag,211 标签优先于无重点标签（国家官方重点建设名单）,strong,resolved_strong,shanghairanking-bcur,shanghairanking-bcur,shanghairanking-bcur,2026,中国大学排名（主榜）,,rankOverall,2026软科 77,77,https://www.shanghairanking.cn/rankings/bcur/2026,campus,profile_campus,4135010393,福建中医药大学,本科,shanghairanking-bcur,yes,,福州大学|福建中医药大学,no,
district,福建省,福州市,晋安区,3,3,4135010388,福建理工大学,本科,no,,level_order,本科层次优先于更低层次候选（项目层次政策）,policy,resolved_policy,shanghairanking-bcur,shanghairanking-bcur,shanghairanking-bcur,2026,中国大学排名（主榜）,,rankOverall,2026软科 275,275,https://www.shanghairanking.cn/rankings/bcur/2026,campus,profile_campus,,,,,no,,福建理工大学,no,no comparable second place: the deciding rule set aside the other 2 candidate(s) without leaving anybody on the winner's own scale
district,福建省,福州市,连江县,2,2,4135011313,福建商学院,本科,no,,public_before_private,同层次同标签下公办优先（按当前项目政策，非排名证据）,policy,resolved_policy,shanghairanking-bcur,shanghairanking-bcur,shanghairanking-bcur,2026,中国财经类大学排名,财经,rankOverall,2026软科财经 46+ · 主榜参考 500+,500+,https://www.shanghairanking.cn/rankings/bcur/202622,campus,profile_campus,,,,,no,,福建商学院,yes,no comparable second place: the deciding rule set aside the other 1 candidate(s) without leaving anybody on the winner's own scale
district,福建省,福州市,罗源县,1,1,4135011502,福州职业技术大学,本科,no,,single_candidate,该行政单元在现行口径下只有 1 个候选，无需比较,policy,resolved_policy,shanghairanking-bcvcr-public-vocational-undergraduate,shanghairanking-bcvcr-public-vocational-undergraduate,shanghairanking-bcvcr-public-vocational-undergraduate,2026,中国职业本科大学排名,,ranking,2026软科职业本科大学 66,66,https://www.shanghairanking.cn/rankings/bcvcr/2026749,campus,profile_campus,,,,,no,,福州职业技术大学,no,
district,福建省,福州市,马尾区,3,3,4135011313,福建商学院,本科,no,,public_before_private,同层次同标签下公办优先（按当前项目政策，非排名证据）,policy,resolved_policy,shanghairanking-bcur,shanghairanking-bcur,shanghairanking-bcur,2026,中国财经类大学排名,财经,rankOverall,2026软科财经 46+ · 主榜参考 500+,500+,https://www.shanghairanking.cn/rankings/bcur/202622,campus,profile_campus,,,,,no,,福建商学院,yes,no comparable second place: the deciding rule set aside the other 2 candidate(s) without leaving anybody on the winner's own scale
district,福建省,福州市,闽侯县,18,18,4135010386,福州大学,本科,no,211|双一流,prestige_tag,211 标签优先于无重点标签（国家官方重点建设名单）,strong,resolved_strong,shanghairanking-bcur,shanghairanking-bcur,shanghairanking-bcur,2026,中国大学排名（主榜）,,rankOverall,2026软科 77,77,https://www.shanghairanking.cn/rankings/bcur/2026,campus,profile_campus,4135010394,福建师范大学,本科,shanghairanking-bcur,yes,,福州大学|福建师范大学,no,
district,福建省,福州市,闽清县,0,0,,,,,,,,,no_candidate,,,,,,,,,,,,,,,,,no,,,no,
district,福建省,福州市,平潭县,1,1,4135012626,福建信息职业技术学院,专科,no,,single_candidate,该行政单元在现行口径下只有 1 个候选，无需比较,policy,resolved_policy,shanghairanking-bcvcr-public-vocational,shanghairanking-bcvcr-public-vocational,shanghairanking-bcvcr-public-vocational,2026,中国高职专科院校排名（总榜）,理工,rankOverall,2026软科高职专科总榜 20,20,https://www.shanghairanking.cn/rankings/bcvcr/2026623,campus,profile_campus,,,,,no,,福建信息职业技术学院,no,
district,福建省,福州市,台江区,1,1,4135010392,福建医科大学,本科,no,,single_candidate,该行政单元在现行口径下只有 1 个候选，无需比较,policy,resolved_policy,shanghairanking-bcur,shanghairanking-bcur,shanghairanking-bcur,2026,中国医药类大学排名,医药,rankOverall,2026软科医药 15 · 主榜参考 126,126,https://www.shanghairanking.cn/rankings/bcur/202621,campus,profile_campus,,,,,no,,福建医科大学,no,
district,福建省,福州市,永泰县,1,1,4135012993,福州工商学院,本科,yes,,single_candidate,该行政单元在现行口径下只有 1 个候选，无需比较,policy,resolved_policy,shanghairanking-bcur-private,shanghairanking-bcur-private,shanghairanking-bcur-private,2026,中国民办高校排名（主榜）,理工,rankOverall,2026软科民办 100+,100+,https://www.shanghairanking.cn/rankings/bcur/202615,campus,historical_campus,,,,,no,,福州工商学院,no,
district,福建省,福州市,长乐区,4,4,4135011502,福州职业技术大学,本科,no,,public_before_private,同层次同标签下公办优先（按当前项目政策，非排名证据）；候选池先按层次收敛：本科层次优先于更低层次（项目层次政策）,policy,resolved_policy,shanghairanking-bcvcr-public-vocational-undergraduate,shanghairanking-bcvcr-public-vocational-undergraduate,shanghairanking-bcvcr-public-vocational-undergraduate,2026,中国职业本科大学排名,,ranking,2026软科职业本科大学 66,66,https://www.shanghairanking.cn/rankings/bcvcr/2026749,campus,profile_campus,,,,,no,,福州职业技术大学,yes,no comparable second place: the deciding rule set aside the other 3 candidate(s) without leaving anybody on the winner's own scale
district,福建省,龙岩市,连城县,0,0,,,,,,,,,no_candidate,,,,,,,,,,,,,,,,,no,,,no,
district,福建省,龙岩市,上杭县,1,1,4135011315,闽西职业技术学院,专科,no,,single_candidate,该行政单元在现行口径下只有 1 个候选，无需比较,policy,resolved_policy,shanghairanking-bcvcr-public-vocational,shanghairanking-bcvcr-public-vocational,shanghairanking-bcvcr-public-vocational,2026,中国高职专科院校排名（总榜）,综合,rankOverall,2026软科高职专科总榜 337,337,https://www.shanghairanking.cn/rankings/bcvcr/2026623,campus,historical_campus,,,,,no,,闽西职业技术学院,no,
district,福建省,龙岩市,武平县,0,0,,,,,,,,,no_candidate,,,,,,,,,,,,,,,,,no,,,no,
district,福建省,龙岩市,新罗区,2,2,4135011312,龙岩学院,本科,no,,level_order,本科层次优先于更低层次候选（项目层次政策）,policy,resolved_policy,shanghairanking-bcur,shanghairanking-bcur,shanghairanking-bcur,2026,中国大学排名（主榜）,,rankOverall,2026软科 398,398,https://www.shanghairanking.cn/rankings/bcur/2026,campus,profile_campus,,,,,no,,龙岩学院,no,no comparable second place: the deciding rule set aside the other 1 candidate(s) without leaving anybody on the winner's own scale
district,福建省,龙岩市,永定区,0,0,,,,,,,,,no_candidate,,,,,,,,,,,,,,,,,no,,,no,
district,福建省,龙岩市,漳平市,0,0,,,,,,,,,no_candidate,,,,,,,,,,,,,,,,,no,,,no,
district,福建省,龙岩市,长汀县,1,1,4135011315,闽西职业技术学院,专科,no,,single_candidate,该行政单元在现行口径下只有 1 个候选，无需比较,policy,resolved_policy,shanghairanking-bcvcr-public-vocational,shanghairanking-bcvcr-public-vocational,shanghairanking-bcvcr-public-vocational,2026,中国高职专科院校排名（总榜）,综合,rankOverall,2026软科高职专科总榜 337,337,https://www.shanghairanking.cn/rankings/bcvcr/2026623,campus,profile_campus,,,,,no,,闽西职业技术学院,no,
district,福建省,南平市,光泽县,0,0,,,,,,,,,no_candidate,,,,,,,,,,,,,,,,,no,,,no,
district,福建省,南平市,建瓯市,1,1,4135014116,武夷山职业学院,专科,yes,,single_candidate,该行政单元在现行口径下只有 1 个候选，无需比较,policy,resolved_policy,shanghairanking-bcvcr-private-vocational,shanghairanking-bcvcr-private-vocational,shanghairanking-bcvcr-private-vocational,2026,民办高职专科院校排名,,ranking,2026软科民办高职专科 100+,100+,https://www.shanghairanking.cn/rankings/bcvcr/2026633,campus,profile_campus,,,,,no,,武夷山职业学院,no,
