campus_id,uid,学校,省份,城市,校区,地址,来源类型,状态
PROFILE59_2,4112010055,南开大学,天津市,天津市,泰达校区,天津经济开发区宏达街23号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE57_0,4161010701,西安电子科技大学,陕西省,西安市,长安校区,陕西省西安市西沣路兴隆段266号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE57_1,4161010701,西安电子科技大学,陕西省,西安市,雁塔校区,陕西省西安市太白南路2号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE56_0,4113011832,河北经贸大学,河北省,石家庄市,北校区,河北省石家庄市学府路47号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE54_1,4113010075,河北大学,河北省,保定市,七一路校区,河北省保定市七一东路 2666 号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE54_2,4113010075,河北大学,河北省,保定市,裕华路校区,河北省保定市裕华东路 342号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE51_3,4151010613,西南交通大学,四川省,成都市,成都东部（国际）校区,四川省成都市东部新区林栖大道三岔TOD区域,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE41_2,4113010080,河北工业大学,天津市,天津市,芬兰校区,河北工业大学天津校区/芬兰拉彭兰塔理工大学,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE37_1,4161010697,西北大学,陕西省,西安市,太白校区,陕西省西安市太白北路229号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE37_2,4161010697,西北大学,陕西省,西安市,桃园校区,陕西省西安市高新四路15号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE36_1,4161010710,长安大学,陕西省,西安市,南校区,陕西省西安市南二环路中段,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE33_0,4121010151,大连海事大学,辽宁省,大连市,东山校区,辽宁省大连市凌海路1号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
