高校代码,学校名称,省级地区,主体城市,办学层次,历史招生批次摘要,民办,985,211,双一流,当前状态,参与当前榜单,地图排序参考,软科最新,软科主榜参考,QS最新,THE最新,ARWU最新,校区记录数,县区证据数,可落最低法定边界,录取事实数,最新录取年份,财务事实数,最新财务年份,学校官网
4134012074,阜阳职业技术学院,安徽省,阜阳市,专科,,否,否,否,否,现役候选,是,,,,,,,2,0,是,0,,0,,https://www.fyvtc.edu.cn/
4134012217,铜陵职业技术学院,安徽省,铜陵市,专科,,否,否,否,否,现役候选,是,,,,,,,1,0,是,0,,0,,http://www.tlpt.edu.cn/
4134012218,民办万博科技职业学院,安徽省,合肥市,专科,,是,否,否,否,现役候选,是,,,,,,,1,0,是,0,,0,,https://www.wbc.edu.cn
4134012219,安徽警官职业学院,安徽省,合肥市,专科,,否,否,否,否,现役候选,是,,,,,,,3,0,是,0,,0,,http://www.ahjgxy.edu.cn/
4134012220,淮南职业技术学院,安徽省,淮南市,专科,,否,否,否,否,现役候选,是,,,,,,,4,0,是,0,,0,,https://www.hnvtc.edu.cn/
4134012334,安徽工业经济职业技术学院,安徽省,合肥市,专科,,否,否,否,否,现役候选,是,,,,,,,1,0,是,0,,0,,http://www.ahiec.edu.cn/
4134012410,合肥通用职业技术学院,安徽省,合肥市,专科,,否,否,否,否,现役候选,是,,,,,,,2,0,是,0,,0,,http://www.hftyxy.com/
4134012811,安徽工贸职业技术学院,安徽省,淮南市,专科,,否,否,否,否,现役候选,是,,,,,,,2,0,是,0,,0,,http://www.ahgmedu.cn/
4134012812,宿州职业技术学院,安徽省,宿州市,专科,,否,否,否,否,现役候选,是,,,,,,,2,0,是,0,,0,,https://www.szzy.edu.cn/
4134012813,六安职业技术学院,安徽省,六安市,专科,,否,否,否,否,现役候选,是,,,,,,,2,0,是,0,,0,,https://www.lvtc.edu.cn/
4134012814,安徽电子信息职业技术学院,安徽省,蚌埠市,专科,,否,否,否,否,现役候选,是,,,,,,,2,0,是,0,,0,,https://www.ahdy.edu.cn/
4134012815,民办合肥经济技术职业学院,安徽省,合肥市,专科,,是,否,否,否,现役候选,是,,,,,,,1,0,是,0,,0,,https://www.hfet.com/
4134012816,安徽交通职业技术学院,安徽省,合肥市,专科,,否,否,否,否,现役候选,是,,,,,,,2,0,是,0,,0,,https://www.acvtc.edu.cn/
4134012817,安徽体育运动职业技术学院,安徽省,合肥市,专科,,否,否,否,否,现役候选,是,,,,,,,2,0,是,0,,0,,http://www.ahty.edu.cn/
4134012924,安徽中医药高等专科学校,安徽省,芜湖市,专科,,否,否,否,否,现役候选,是,,,,,,,2,0,是,0,,0,,https://www.ahzyygz.edu.cn/
4134013058,合肥职业技术学院,安徽省,合肥市,专科,,否,否,否,否,现役候选,是,,,,,,,4,0,是,0,,0,,https://www.htc.edu.cn/
4134013059,滁州职业技术学院,安徽省,滁州市,专科,,否,否,否,否,现役候选,是,,,,,,,2,0,是,0,,0,,https://www.chzc.edu.cn/
4134013060,池州职业技术学院,安徽省,池州市,专科,,否,否,否,否,现役候选,是,,,,,,,2,0,是,0,,0,,https://www.czvtc.edu.cn/
4134013061,宣城职业技术学院,安徽省,宣城市,专科,,否,否,否,否,现役候选,是,,,,,,,3,0,是,0,,0,,https://www.xcvtc.edu.cn/
4134013062,安徽广播影视职业技术学院,安徽省,合肥市,专科,,否,否,否,否,现役候选,是,,,,,,,2,0,是,0,,0,,https://www.amtc.edu.cn/
4134013064,民办合肥滨湖职业技术学院,安徽省,合肥市,专科,,是,否,否,否,现役候选,是,,,,,,,1,0,是,0,,0,,https://www.hfbhxy.edu.cn/
4134013336,安徽电气工程职业技术学院,安徽省,合肥市,专科,,否,否,否,否,现役候选,是,,,,,,,1,0,是,0,,0,,http://www.aepu.com.cn/
4134013337,安徽冶金科技职业学院,安徽省,马鞍山市,专科,,否,否,否,否,现役候选,是,,,,,,,3,0,是,0,,0,,https://www.avcmt.edu.cn/
4134013338,安徽城市管理职业学院,安徽省,合肥市,专科,,否,否,否,否,现役候选,是,,,,,,,4,0,是,0,,0,,https://www.cua.edu.cn/
4134013340,安徽工商职业学院,安徽省,合肥市,专科,,否,否,否,否,现役候选,是,,,,,,,3,0,是,0,,0,,https://www.ahbvc.edu.cn
4134013341,安徽中澳科技职业学院,安徽省,合肥市,专科,,否,否,否,否,现役候选,是,,,,,,,2,0,是,0,,0,,http://www.acac.edu.cn/
4134013342,阜阳科技职业学院,安徽省,阜阳市,专科,,是,否,否,否,现役候选,是,,,,,,,2,0,是,0,,0,,http://www.fky.net.cn/
4134013343,亳州职业技术学院,安徽省,亳州市,专科,,否,否,否,否,现役候选,是,,,,,,,2,0,是,0,,0,,https://www.bzy.edu.cn/
4134013344,安徽国防科技职业学院,安徽省,六安市,专科,,否,否,否,否,现役候选,是,,,,,,,3,0,是,0,,0,,https://www.acdt.edu.cn/
4134013345,安庆职业技术学院,安徽省,安庆市,专科,,否,否,否,否,现役候选,是,,,,,,,2,0,是,0,,0,,https://www.aqvtc.edu.cn/
4134013346,安徽艺术职业学院,安徽省,合肥市,专科,,否,否,否,否,现役候选,是,,,,,,,3,0,是,0,,0,,https://www.artcah.edu.cn/
4134013760,马鞍山师范高等专科学校,安徽省,马鞍山市,专科,,否,否,否,否,现役候选,是,,,,,,,3,0,是,0,,0,,https://www.massz.edu.cn/
4134013845,安徽财贸职业学院,安徽省,合肥市,专科,,否,否,否,否,现役候选,是,,,,,,,4,0,是,0,,0,,https://www.afc.edu.cn/
4134013846,安徽国际商务职业学院,安徽省,合肥市,专科,,否,否,否,否,现役候选,是,,,,,,,2,0,是,0,,0,,https://www.ahiib.edu.cn/main.htm
4134013847,安徽公安职业学院,安徽省,合肥市,专科,,否,否,否,否,现役候选,是,,,,,,,1,0,是,0,,0,,
4134013848,安徽林业职业技术学院,安徽省,合肥市,专科,,否,否,否,否,现役候选,是,,,,,,,2,0,是,0,,0,,https://www.ahlyxy.edu.cn/
4134013849,安徽审计职业学院,安徽省,合肥市,专科,,否,否,否,否,现役候选,是,,,,,,,2,0,是,0,,0,,https://www.ahsjxy.edu.cn/
4134013850,安徽新闻出版职业技术学院,安徽省,合肥市,专科,,否,否,否,否,现役候选,是,,,,,,,1,0,是,0,,0,,https://www.ahcbxy.edu.cn/
4134013851,安徽邮电职业技术学院,安徽省,合肥市,专科,,否,否,否,否,现役候选,是,,,,,,,1,0,是,0,,0,,https://www.ahptc.cn/cn
4134013852,安徽工业职业技术学院,安徽省,铜陵市,专科,,否,否,否,否,现役候选,是,,,,,,,3,0,是,0,,0,,https://www.ahip.cn/
4134014058,民办合肥财经职业学院,安徽省,合肥市,专科,,是,否,否,否,现役候选,是,,,,,,,1,0,是,0,,0,,https://www.hfcfe.edu.cn/
4134014096,安庆医药高等专科学校,安徽省,安庆市,专科,,否,否,否,否,现役候选,是,,,,,,,2,0,是,0,,0,,https://www.aqmc.edu.cn/
4134014132,安徽涉外经济职业学院,安徽省,合肥市,专科,,是,否,否,否,现役候选,是,,,,,,,1,0,是,0,,0,,
4134014133,安徽绿海商务职业学院,安徽省,合肥市,专科,,是,否,否,否,现役候选,是,,,,,,,1,0,是,0,,0,,https://www.lhub.cn/
4134014135,合肥共达职业技术学院,安徽省,合肥市,专科,,是,否,否,否,现役候选,是,,,,,,,2,0,是,0,,0,,https://www.hfgdxy.cn/
4134014137,蚌埠经济技术职业学院,安徽省,蚌埠市,专科,,是,否,否,否,现役候选,是,,,,,,,2,0,是,0,,0,,http://www.bjy.ah.cn
4134014165,民办安徽旅游职业学院,安徽省,阜阳市,专科,,是,否,否,否,现役候选,是,,,,,,,1,1,是,0,,0,,
4134014191,徽商职业学院,安徽省,合肥市,专科,,否,否,否,否,现役候选,是,,,,,,,3,0,是,0,,0,,https://www.hsxy.edu.cn/
4134014192,马鞍山职业技术学院,安徽省,马鞍山市,专科,,否,否,否,否,现役候选,是,,,,,,,2,0,是,0,,0,,https://www.mastc.edu.cn/
4134014210,安徽现代信息工程职业学院,安徽省,淮南市,专科,,是,否,否,否,现役候选,是,,,,,,,1,0,是,0,,0,,http://www.ahmodern.cn
4134014229,安徽矿业职业技术学院,安徽省,淮北市,专科,,是,否,否,否,现役候选,是,,,,,,,1,0,是,0,,0,,https://www.ahkyzy.edu.cn/
4134014230,合肥信息技术职业学院,安徽省,合肥市,专科,,是,否,否,否,现役候选,是,,,,,,,2,0,是,0,,0,,https://www.hfitu.cn/
4134014273,桐城师范高等专科学校,安徽省,安庆市,专科,,否,否,否,否,现役候选,是,,,,,,,2,0,是,0,,0,,https://www.tctc.edu.cn
4134014296,黄山职业技术学院,安徽省,黄山市,专科,,否,否,否,否,现役候选,是,,,,,,,1,0,是,0,,0,,https://www.hszy.edu.cn/
4134014297,滁州城市职业学院,安徽省,滁州市,专科,,否,否,否,否,现役候选,是,,,,,,,2,0,是,0,,0,,https://www.czcvc.edu.cn/
4134014298,安徽汽车职业技术学院,安徽省,合肥市,专科,,否,否,否,否,现役候选,是,,,,,,,2,0,是,0,,0,,https://www.ahavtc.edu.cn/
4134014299,皖西卫生职业学院,安徽省,六安市,专科,,否,否,否,否,现役候选,是,,,,,,,4,0,是,0,,0,,https://www.wahvc.edu.cn
4134014330,合肥幼儿师范高等专科学校,安徽省,合肥市,专科,,否,否,否,否,现役候选,是,,,,,,,3,0,是,0,,0,,https://www.hfpec.edu.cn/
4134014342,安徽扬子职业技术学院,安徽省,芜湖市,专科,,是,否,否,否,现役候选,是,,,,,,,2,0,是,0,,0,,http://www.ahyzxy.cn/
4134014378,安徽黄梅戏艺术职业学院,安徽省,安庆市,专科,,否,否,否,否,现役候选,是,,,,,,,2,0,是,0,,0,,https://www.hmxxy.edu.cn/hmxxy/
4134014418,安徽粮食工程职业学院,安徽省,合肥市,专科,,否,否,否,否,现役候选,是,,,,,,,2,0,是,0,,0,,https://www.ahly.edu.cn/
4134014419,安徽卫生健康职业学院,安徽省,池州市,专科,,否,否,否,否,现役候选,是,,,,,,,1,0,是,0,,0,,http://www.ahwsjkxy.edu.cn/
4134014420,合肥科技职业学院,安徽省,合肥市,专科,,是,否,否,否,现役候选,是,,,,,,,2,0,是,0,,0,,https://hfstu.cn/
4134014502,皖北卫生职业学院,安徽省,宿州市,专科,,否,否,否,否,现役候选,是,,,,,,,3,0,是,0,,0,,https://www.wbws.edu.cn/
4134014536,阜阳幼儿师范高等专科学校,安徽省,阜阳市,专科,,否,否,否,否,现役候选,是,,,,,,,2,0,是,0,,0,,https://www.fypec.edu.cn/
4134014704,黄山健康职业学院,安徽省,黄山市,专科,,是,否,否,否,现役候选,是,,,,,,,1,0,是,0,,0,,https://www.hsvch.edu.cn/
4134014747,宿州航空职业学院,安徽省,宿州市,专科,,是,否,否,否,现役候选,是,,,,,,,1,0,是,0,,0,,https://www.szhkxy.edu.cn/
4134014842,芜湖医药健康职业学院,安徽省,芜湖市,专科,,是,否,否,否,现役候选,是,,,,,,,1,0,是,0,,0,,http://whyyjkxy.edu.cn/
4134014843,芜湖航空职业学院,安徽省,芜湖市,专科,,是,否,否,否,现役候选,是,,,,,,,1,0,是,0,,0,,https://www.whavc.com/
4134014844,蚌埠城市轨道交通职业学院,安徽省,蚌埠市,专科,,是,否,否,否,现役候选,是,,,,,,,1,0,是,0,,0,,http://www.bcurt.ac.cn/#/
4134014917,六安应用科技职业学院,安徽省,六安市,专科,,否,否,否,否,现役候选,是,,,,,,,2,0,是,0,,0,,http://www.lastc.edu.cn/
4134014957,安徽特殊教育职业学院,安徽省,合肥市,专科,,否,否,否,否,现役候选,是,,,,,,,1,0,是,0,,0,,http://www.ahtjzz.cn
4135010384,厦门大学,福建省,厦门市,本科,,否,是,是,是,现役候选,是,2026软科主榜 25,2026软科主榜 25,,,,,6,0,是,0,,0,,https://www.xmu.edu.cn/
4135010385,华侨大学,福建省,泉州市,本科,,否,否,否,否,现役候选,是,2026软科主榜 139,2026软科主榜 139,,,,,2,0,是,0,,0,,https://www.hqu.edu.cn/
4135010386,福州大学,福建省,福州市,本科,,否,否,是,是,现役候选,是,2026软科主榜 77,2026软科主榜 77,,,,,5,0,是,0,,0,,https://www.fzu.edu.cn/
4135010388,福建理工大学,福建省,福州市,本科,,否,否,否,否,现役候选,是,2026软科主榜 275,2026软科主榜 275,,,,,2,0,是,0,,0,,https://www.fjut.edu.cn/
4135010389,福建农林大学,福建省,福州市,本科,,否,否,否,否,现役候选,是,2026软科主榜 122,2026软科主榜 122,,,,,3,0,是,0,,0,,https://www.fafu.edu.cn/
4135010390,集美大学,福建省,厦门市,本科,,否,否,否,否,现役候选,是,2026软科主榜 156,2026软科主榜 156,,,,,1,0,是,0,,0,,https://www.jmu.edu.cn
4135010392,福建医科大学,福建省,福州市,本科,,否,否,否,否,现役候选,是,2026软科分类标签 医15,2026软科分类标签 医15,,,,,4,0,是,0,,0,,https://www.fjmu.edu.cn/
4135010393,福建中医药大学,福建省,福州市,本科,,否,否,否,否,现役候选,是,2026软科分类标签 中医10,2026软科分类标签 中医10,,,,,3,0,是,0,,0,,https://www.fjtcm.edu.cn/
4135010394,福建师范大学,福建省,福州市,本科,,否,否,否,否,现役候选,是,2026软科主榜 90,2026软科主榜 90,,,,,3,0,是,0,,0,,https://www.fjnu.edu.cn/
4135010395,闽江大学,福建省,福州市,本科,,否,否,否,否,现役候选,是,2026软科主榜 297,2026软科主榜 297,,,,,4,0,是,0,,0,,https://www.mju.edu.cn/
4135010397,武夷学院,福建省,南平市,本科,,否,否,否,否,现役候选,是,2026软科主榜 426,2026软科主榜 426,,,,,2,0,是,0,,0,,https://www.wuyiu.edu.cn/
4135010398,宁德师范学院,福建省,宁德市,本科,,否,否,否,否,现役候选,是,2026软科主榜 450,2026软科主榜 450,,,,,3,0,是,0,,0,,http://www.ndnu.edu.cn/
4135010399,泉州师范学院,福建省,泉州市,本科,,否,否,否,否,现役候选,是,2026软科主榜 357,2026软科主榜 357,,,,,2,0,是,0,,0,,https://www.qztc.edu.cn
4135010402,闽南师范大学,福建省,漳州市,本科,,否,否,否,否,现役候选,是,2026软科主榜 309,2026软科主榜 309,,,,,3,0,是,0,,0,,https://www.mnnu.edu.cn/
4135011062,厦门理工学院,福建省,厦门市,本科,,否,否,否,否,现役候选,是,2026软科主榜 246,2026软科主榜 246,,,,,2,0,是,0,,0,,https://www.xmut.edu.cn/
4135011311,三明学院,福建省,三明市,本科,,否,否,否,否,现役候选,是,2026软科主榜 381,2026软科主榜 381,,,,,2,0,是,0,,0,,https://www.fjsmu.edu.cn/
4135011312,龙岩学院,福建省,龙岩市,本科,,否,否,否,否,现役候选,是,2026软科主榜 398,2026软科主榜 398,,,,,3,0,是,0,,0,,https://www.lyun.edu.cn/
4135011313,福建商学院,福建省,福州市,本科,,否,否,否,否,现役候选,是,2026软科分类标签 财46+,2026软科分类标签 财46+,,,,,4,0,是,0,,0,,https://www.fjbu.edu.cn/
4135011495,福建警察学院,福建省,福州市,本科,,否,否,否,否,现役候选,是,2026软科分类标签 政24,2026软科分类标签 政24,,,,,3,0,是,0,,0,,http://www.fjpsc.edu.cn/
4135011498,莆田学院,福建省,莆田市,本科,,否,否,否,否,现役候选,是,2026软科主榜 391,2026软科主榜 391,,,,,3,0,是,0,,0,,https://www.ptu.edu.cn/
4135011784,仰恩大学,福建省,泉州市,本科,,是,否,否,否,现役候选,是,2026软科主榜 100,2026软科主榜 100,,,,,2,0,是,0,,0,,https://web.yeu.edu.cn
4135012631,厦门医学院,福建省,厦门市,本科,,否,否,否,否,现役候选,是,2026软科分类标签 医48,2026软科分类标签 医48,,,,,1,0,是,0,,0,,https://www.xmmc.edu.cn/
4135012709,厦门华厦学院,福建省,厦门市,本科,,是,否,否,否,现役候选,是,2026软科主榜 88,2026软科主榜 88,,,,,2,0,是,0,,0,,https://www.hxxy.edu.cn/
4135012710,闽南理工学院,福建省,泉州市,本科,,是,否,否,否,现役候选,是,2026软科主榜 60,2026软科主榜 60,,,,,4,0,是,0,,0,,https://www.mnust.edu.cn/
4135012928,泉州职业技术大学,福建省,泉州市,本科,,是,否,否,否,现役候选,是,,,,,,,4,0,是,0,,0,,https://www.qvtu.edu.cn/
4135012992,闽南科技学院,福建省,泉州市,本科,,是,否,否,否,现役候选,是,2026软科分类标签 100+,2026软科分类标签 100+,,,,,3,0,是,0,,0,,https://www.mku.edu.cn/
4135012993,福州工商学院,福建省,福州市,本科,,是,否,否,否,现役候选,是,2026软科分类标签 100+,2026软科分类标签 100+,,,,,2,0,是,0,,0,,https://www.fzgsxy.edu.cn/
4135013115,厦门工学院,福建省,厦门市,本科,,是,否,否,否,现役候选,是,2026软科主榜 97,2026软科主榜 97,,,,,1,0,是,0,,0,,https://www.xit.edu.cn/
4135013468,阳光学院,福建省,福州市,本科,,是,否,否,否,现役候选,是,2026软科主榜 25,2026软科主榜 25,,,,,3,0,是,0,,0,,https://www.ygu.edu.cn/
4135013469,厦门大学嘉庚学院,福建省,漳州市,本科,,是,否,否,否,现役候选,是,,,,,,,1,0,是,0,,0,,https://www.xujc.com/
4135013470,福州大学至诚学院,福建省,福州市,本科,,是,否,否,否,现役候选,是,,,,,,,1,0,是,0,,0,,https://www.fdzcxy.edu.cn/
4135013471,集美大学诚毅学院,福建省,厦门市,本科,,是,否,否,否,现役候选,是,,,,,,,1,0,是,0,,0,,https://chengyi.jmu.edu.cn/
4135013472,福建师范大学协和学院,福建省,福州市,本科,,是,否,否,否,现役候选,是,,,,,,,1,0,是,0,,0,,https://cuc.fjnu.edu.cn/
4135013762,福州外语外贸学院,福建省,福州市,本科,,是,否,否,否,现役候选,是,2026软科分类标签 财3,2026软科分类标签 财3,,,,,2,0,是,0,,0,,https://www.fzfu.com/
4135013763,福建江夏学院,福建省,福州市,本科,,否,否,否,否,现役候选,是,2026软科分类标签 财42,2026软科分类标签 财42,,,,,1,0,是,0,,0,,https://www.fjjxu.edu.cn/
4135013766,泉州信息工程学院,福建省,泉州市,本科,,是,否,否,否,现役候选,是,2026软科主榜 35,2026软科主榜 35,,,,,1,0,是,0,,0,,https://www.qzuie.edu.cn/
4135013773,福州理工学院,福建省,福州市,本科,,是,否,否,否,现役候选,是,2026软科分类标签 100+,2026软科分类标签 100+,,,,,3,0,是,0,,0,,http://www.fit.edu.cn
4135014046,福建农林大学金山学院,福建省,福州市,本科,,是,否,否,否,现役候选,是,,,,,,,1,0,是,0,,0,,https://jsxy.fafu.edu.cn/main.htm
4135014683,福建技术师范学院,福建省,福州市,本科,,否,否,否,否,现役候选,是,2026软科主榜 477,2026软科主榜 477,,,,,3,0,是,0,,0,,https://www.fpnu.edu.cn/
4135014896,福建福耀科技大学,福建省,福州市,本科,,是,否,否,否,现役候选,是,,,,,,,1,0,是,0,,0,,https://www.fyust.edu.cn/
4135011317,黎明职业大学,福建省,泉州市,本科,,否,否,否,否,现役候选,是,,,,,,,2,0,是,0,,0,,https://www.lmu.edu.cn
4135011502,福州职业技术大学,福建省,福州市,本科,,否,否,否,否,现役候选,是,,,,,,,3,0,是,0,,0,,https://www.fvti.cn/
4135010866,福建船政交通职业学院,福建省,福州市,专科,,否,否,否,否,现役候选,是,,,,,,,4,0,是,0,,0,,https://www.fjcpc.edu.cn/
4135011314,漳州职业技术学院,福建省,漳州市,专科,,否,否,否,否,现役候选,是,,,,,,,1,0,是,0,,0,,https://www.fjzzit.edu.cn/
4135011315,闽西职业技术学院,福建省,龙岩市,专科,,否,否,否,否,现役候选,是,,,,,,,6,0,是,0,,0,,https://www.mxdx.net/
4135011499,福建华南女子职业学院,福建省,福州市,专科,,是,否,否,否,现役候选,是,,,,,,,4,0,是,0,,0,,http://www.hnwomen.com.cn/main.htm
4135012625,福建林业职业技术学院,福建省,南平市,专科,,否,否,否,否,现役候选,是,,,,,,,3,0,是,0,,0,,https://www.fjlzy.com/
4135012626,福建信息职业技术学院,福建省,福州市,专科,,否,否,否,否,现役候选,是,,,,,,,5,0,是,0,,0,,https://www.mitu.cn/
4135012627,福建水利电力职业技术学院,福建省,三明市,专科,,否,否,否,否,现役候选,是,,,,,,,3,0,是,0,,0,,https://www.fjsdxy.com/
4135012628,福建电力职业技术学院,福建省,泉州市,专科,,否,否,否,否,现役候选,是,,,,,,,2,0,是,0,,0,,http://www.fjdy.net/index.html
