id,uid,universityName,rankingId,agency,rankingName,edition,rank,rankDisplay,rankLower,rankUpper,rankMidpoint,referenceRank,referenceRankOrRank,nationalRank,score,category,scope,sourceUrl,publishedAt,retrievedAt,verified,notes,displayLabel
RANK_SR_BCUR_2026_4136010407,4136010407,江西理工大学,shanghairanking-bcur,ShanghaiRanking,软科中国大学排名,2026,202,202,,,202.0,202,202,,193.8,主榜,China-mainland,https://www.shanghairanking.cn/rankings/bcur/202610,,2026-09-13,True,软科官方公开 API；rankDisplay 保留榜单显示名次，referenceRank 使用官方 rankOverall/主榜参考位次；分类榜名次不冒充全国主榜名次。,2026软科 202
RANK_SR_BCUR_2026_4163010743,4163010743,青海大学,shanghairanking-bcur,ShanghaiRanking,软科中国大学排名,2026,203,203,,,203.0,203,203,,193.6,主榜,China-mainland,https://www.shanghairanking.cn/rankings/bcur/202610,,2026-09-13,True,软科官方公开 API；rankDisplay 保留榜单显示名次，referenceRank 使用官方 rankOverall/主榜参考位次；分类榜名次不冒充全国主榜名次。,2026软科 203
RANK_SR_BCUR_2026_4162010731,4162010731,兰州理工大学,shanghairanking-bcur,ShanghaiRanking,软科中国大学排名,2026,204,204,,,204.0,204,204,,193,主榜,China-mainland,https://www.shanghairanking.cn/rankings/bcur/202610,,2026-09-13,True,软科官方公开 API；rankDisplay 保留榜单显示名次，referenceRank 使用官方 rankOverall/主榜参考位次；分类榜名次不冒充全国主榜名次。,2026软科 204
RANK_SR_BCUR_2026_4142010507,4142010507,湖北中医药大学,shanghairanking-bcur,ShanghaiRanking,软科中国大学排名,2026,14,中医14,,,14.0,205,205,,,中医药,China-mainland,https://www.shanghairanking.cn/rankings/bcur/202610,,2026-09-13,True,软科官方公开 API；rankDisplay 保留榜单显示名次，referenceRank 使用官方 rankOverall/主榜参考位次；分类榜名次不冒充全国主榜名次。,2026软科中医药 中医14 · 主榜参考 205
RANK_SR_BCUR_2026_4151010619,4151010619,西南科技大学,shanghairanking-bcur,ShanghaiRanking,软科中国大学排名,2026,205,205,,,205.0,205,205,,192.4,主榜,China-mainland,https://www.shanghairanking.cn/rankings/bcur/202610,,2026-09-13,True,软科官方公开 API；rankDisplay 保留榜单显示名次，referenceRank 使用官方 rankOverall/主榜参考位次；分类榜名次不冒充全国主榜名次。,2026软科 205
RANK_SR_BCUR_2026_4161010702,4161010702,西安工业大学,shanghairanking-bcur,ShanghaiRanking,软科中国大学排名,2026,206,206,,,206.0,206,206,,191.7,主榜,China-mainland,https://www.shanghairanking.cn/rankings/bcur/202610,,2026-09-13,True,软科官方公开 API；rankDisplay 保留榜单显示名次，referenceRank 使用官方 rankOverall/主榜参考位次；分类榜名次不冒充全国主榜名次。,2026软科 206
RANK_SR_BCUR_2026_4136010410,4136010410,江西农业大学,shanghairanking-bcur,ShanghaiRanking,软科中国大学排名,2026,207,207,,,207.0,207,207,,190.8,主榜,China-mainland,https://www.shanghairanking.cn/rankings/bcur/202610,,2026-09-13,True,软科官方公开 API；rankDisplay 保留榜单显示名次，referenceRank 使用官方 rankOverall/主榜参考位次；分类榜名次不冒充全国主榜名次。,2026软科 207
RANK_SR_BCUR_2026_4151010632,4151010632,西南医科大学,shanghairanking-bcur,ShanghaiRanking,软科中国大学排名,2026,24,医24,,,24.0,207,207,,,医药,China-mainland,https://www.shanghairanking.cn/rankings/bcur/202610,,2026-09-13,True,软科官方公开 API；rankDisplay 保留榜单显示名次，referenceRank 使用官方 rankOverall/主榜参考位次；分类榜名次不冒充全国主榜名次。,2026软科医药 医24 · 主榜参考 207
RANK_SR_BCUR_2026_4151010656,4151010656,西南民族大学,shanghairanking-bcur,ShanghaiRanking,软科中国大学排名,2026,3,民3,,,3.0,207,207,,,民族,China-mainland,https://www.shanghairanking.cn/rankings/bcur/202610,,2026-09-13,True,软科官方公开 API；rankDisplay 保留榜单显示名次，referenceRank 使用官方 rankOverall/主榜参考位次；分类榜名次不冒充全国主榜名次。,2026软科民族 民3 · 主榜参考 207
RANK_SR_BCUR_2026_4122010199,4122010199,长春中医药大学,shanghairanking-bcur,ShanghaiRanking,软科中国大学排名,2026,15,中医15,,,15.0,207,207,,,中医药,China-mainland,https://www.shanghairanking.cn/rankings/bcur/202610,,2026-09-13,True,软科官方公开 API；rankDisplay 保留榜单显示名次，referenceRank 使用官方 rankOverall/主榜参考位次；分类榜名次不冒充全国主榜名次。,2026软科中医药 中医15 · 主榜参考 207
RANK_SR_BCUR_2026_4122010188,4122010188,东北电力大学,shanghairanking-bcur,ShanghaiRanking,软科中国大学排名,2026,208,208,,,208.0,208,208,,189.8,主榜,China-mainland,https://www.shanghairanking.cn/rankings/bcur/202610,,2026-09-13,True,软科官方公开 API；rankDisplay 保留榜单显示名次，referenceRank 使用官方 rankOverall/主榜参考位次；分类榜名次不冒充全国主榜名次。,2026软科 208
RANK_SR_BCUR_2026_4151010636,4151010636,四川师范大学,shanghairanking-bcur,ShanghaiRanking,软科中国大学排名,2026,209,209,,,209.0,209,209,,188.9,主榜,China-mainland,https://www.shanghairanking.cn/rankings/bcur/202610,,2026-09-13,True,软科官方公开 API；rankDisplay 保留榜单显示名次，referenceRank 使用官方 rankOverall/主榜参考位次；分类榜名次不冒充全国主榜名次。,2026软科 209
RANK_SR_BCUR_2026_4141010463,4141010463,河南工业大学,shanghairanking-bcur,ShanghaiRanking,软科中国大学排名,2026,210,210,,,210.0,210,210,,187.4,主榜,China-mainland,https://www.shanghairanking.cn/rankings/bcur/202610,,2026-09-13,True,软科官方公开 API；rankDisplay 保留榜单显示名次，referenceRank 使用官方 rankOverall/主榜参考位次；分类榜名次不冒充全国主榜名次。,2026软科 210
RANK_SR_BCUR_2026_4121010152,4121010152,大连工业大学,shanghairanking-bcur,ShanghaiRanking,软科中国大学排名,2026,211,211,,,211.0,211,211,,187,主榜,China-mainland,https://www.shanghairanking.cn/rankings/bcur/202610,,2026-09-13,True,软科官方公开 API；rankDisplay 保留榜单显示名次，referenceRank 使用官方 rankOverall/主榜参考位次；分类榜名次不冒充全国主榜名次。,2026软科 211
RANK_SR_BCUR_2026_4123010228,4123010228,黑龙江中医药大学,shanghairanking-bcur,ShanghaiRanking,软科中国大学排名,2026,16,中医16,,,16.0,211,211,,,中医药,China-mainland,https://www.shanghairanking.cn/rankings/bcur/202610,,2026-09-13,True,软科官方公开 API；rankDisplay 保留榜单显示名次，referenceRank 使用官方 rankOverall/主榜参考位次；分类榜名次不冒充全国主榜名次。,2026软科中医药 中医16 · 主榜参考 211
RANK_SR_BCUR_2026_4115010129,4115010129,内蒙古农业大学,shanghairanking-bcur,ShanghaiRanking,软科中国大学排名,2026,212,212,,,212.0,212,212,,185.9,主榜,China-mainland,https://www.shanghairanking.cn/rankings/bcur/202610,,2026-09-13,True,软科官方公开 API；rankDisplay 保留榜单显示名次，referenceRank 使用官方 rankOverall/主榜参考位次；分类榜名次不冒充全国主榜名次。,2026软科 212
RANK_SR_BCUR_2026_4123010220,4123010220,东北石油大学,shanghairanking-bcur,ShanghaiRanking,软科中国大学排名,2026,213,213,,,213.0,213,213,,185.3,主榜,China-mainland,https://www.shanghairanking.cn/rankings/bcur/202610,,2026-09-13,True,软科官方公开 API；rankDisplay 保留榜单显示名次，referenceRank 使用官方 rankOverall/主榜参考位次；分类榜名次不冒充全国主榜名次。,2026软科 213
RANK_SR_BCUR_2026_4111010031,4111010031,北京第二外国语学院,shanghairanking-bcur,ShanghaiRanking,软科中国大学排名,2026,7,语7,,,7.0,213,213,,,语言,China-mainland,https://www.shanghairanking.cn/rankings/bcur/202610,,2026-09-13,True,软科官方公开 API；rankDisplay 保留榜单显示名次，referenceRank 使用官方 rankOverall/主榜参考位次；分类榜名次不冒充全国主榜名次。,2026软科语言 语7 · 主榜参考 213
RANK_SR_BCUR_2026_4123010214,4123010214,哈尔滨理工大学,shanghairanking-bcur,ShanghaiRanking,软科中国大学排名,2026,214,214,,,214.0,214,214,,185,主榜,China-mainland,https://www.shanghairanking.cn/rankings/bcur/202610,,2026-09-13,True,软科官方公开 API；rankDisplay 保留榜单显示名次，referenceRank 使用官方 rankOverall/主榜参考位次；分类榜名次不冒充全国主榜名次。,2026软科 214
RANK_SR_BCUR_2026_4114010125,4114010125,山西财经大学,shanghairanking-bcur,ShanghaiRanking,软科中国大学排名,2026,18,财18,,,18.0,215,215,,,财经,China-mainland,https://www.shanghairanking.cn/rankings/bcur/202610,,2026-09-13,True,软科官方公开 API；rankDisplay 保留榜单显示名次，referenceRank 使用官方 rankOverall/主榜参考位次；分类榜名次不冒充全国主榜名次。,2026软科财经 财18 · 主榜参考 215
RANK_SR_BCUR_2026_4150010637,4150010637,重庆师范大学,shanghairanking-bcur,ShanghaiRanking,软科中国大学排名,2026,215,215,,,215.0,215,215,,184.6,主榜,China-mainland,https://www.shanghairanking.cn/rankings/bcur/202610,,2026-09-13,True,软科官方公开 API；rankDisplay 保留榜单显示名次，referenceRank 使用官方 rankOverall/主榜参考位次；分类榜名次不冒充全国主榜名次。,2026软科 215
RANK_SR_BCUR_2026_4131011835,4131011835,上海政法学院,shanghairanking-bcur,ShanghaiRanking,软科中国大学排名,2026,6,政6,,,6.0,216,216,,,政法,China-mainland,https://www.shanghairanking.cn/rankings/bcur/202610,,2026-09-13,True,软科官方公开 API；rankDisplay 保留榜单显示名次，referenceRank 使用官方 rankOverall/主榜参考位次；分类榜名次不冒充全国主榜名次。,2026软科政法 政6 · 主榜参考 216
RANK_SR_BCUR_2026_4133010354,4133010354,嘉兴大学,shanghairanking-bcur,ShanghaiRanking,软科中国大学排名,2026,216,216,,,216.0,216,216,,184.2,主榜,China-mainland,https://www.shanghairanking.cn/rankings/bcur/202610,,2026-09-13,True,软科官方公开 API；rankDisplay 保留榜单显示名次，referenceRank 使用官方 rankOverall/主榜参考位次；分类榜名次不冒充全国主榜名次。,2026软科 216
RANK_SR_BCUR_2026_4152010661,4152010661,遵义医科大学,shanghairanking-bcur,ShanghaiRanking,软科中国大学排名,2026,26,医26,,,26.0,216,216,,,医药,China-mainland,https://www.shanghairanking.cn/rankings/bcur/202610,,2026-09-13,True,软科官方公开 API；rankDisplay 保留榜单显示名次，referenceRank 使用官方 rankOverall/主榜参考位次；分类榜名次不冒充全国主榜名次。,2026软科医药 医26 · 主榜参考 216
RANK_SR_BCUR_2026_4141010472,4141010472,河南医药大学,shanghairanking-bcur,ShanghaiRanking,软科中国大学排名,2026,27,医27,,,27.0,217,217,,,医药,China-mainland,https://www.shanghairanking.cn/rankings/bcur/202610,,2026-09-13,True,软科官方公开 API；rankDisplay 保留榜单显示名次，referenceRank 使用官方 rankOverall/主榜参考位次；分类榜名次不冒充全国主榜名次。,2026软科医药 医27 · 主榜参考 217
RANK_SR_BCUR_2026_4132010332,4132010332,苏州科技大学,shanghairanking-bcur,ShanghaiRanking,软科中国大学排名,2026,217,217,,,217.0,217,217,,183.7,主榜,China-mainland,https://www.shanghairanking.cn/rankings/bcur/202610,,2026-09-13,True,软科官方公开 API；rankDisplay 保留榜单显示名次，referenceRank 使用官方 rankOverall/主榜参考位次；分类榜名次不冒充全国主榜名次。,2026软科 217
RANK_SR_BCUR_2026_4134010369,4134010369,安徽中医药大学,shanghairanking-bcur,ShanghaiRanking,软科中国大学排名,2026,17,中医17,,,17.0,218,218,,,中医药,China-mainland,https://www.shanghairanking.cn/rankings/bcur/202610,,2026-09-13,True,软科官方公开 API；rankDisplay 保留榜单显示名次，referenceRank 使用官方 rankOverall/主榜参考位次；分类榜名次不冒充全国主榜名次。,2026软科中医药 中医17 · 主榜参考 218
RANK_SR_BCUR_2026_4133013021,4133013021,浙大城市学院,shanghairanking-bcur,ShanghaiRanking,软科中国大学排名,2026,218,218,,,218.0,218,218,,183.6,主榜,China-mainland,https://www.shanghairanking.cn/rankings/bcur/202610,,2026-09-13,True,软科官方公开 API；rankDisplay 保留榜单显示名次，referenceRank 使用官方 rankOverall/主榜参考位次；分类榜名次不冒充全国主榜名次。,2026软科 218
RANK_SR_BCUR_2026_4143010538,4143010538,中南林业科技大学,shanghairanking-bcur,ShanghaiRanking,软科中国大学排名,2026,219,219,,,219.0,219,219,,183.5,主榜,China-mainland,https://www.shanghairanking.cn/rankings/bcur/202610,,2026-09-13,True,软科官方公开 API；rankDisplay 保留榜单显示名次，referenceRank 使用官方 rankOverall/主榜参考位次；分类榜名次不冒充全国主榜名次。,2026软科 219
RANK_SR_BCUR_2026_4115010135,4115010135,内蒙古师范大学,shanghairanking-bcur,ShanghaiRanking,软科中国大学排名,2026,220,220,,,220.0,220,220,,183.1,主榜,China-mainland,https://www.shanghairanking.cn/rankings/bcur/202610,,2026-09-13,True,软科官方公开 API；rankDisplay 保留榜单显示名次，referenceRank 使用官方 rankOverall/主榜参考位次；分类榜名次不冒充全国主榜名次。,2026软科 220
RANK_SR_BCUR_2026_4152010663,4152010663,贵州师范大学,shanghairanking-bcur,ShanghaiRanking,软科中国大学排名,2026,220,220,,,220.0,220,220,,183.1,主榜,China-mainland,https://www.shanghairanking.cn/rankings/bcur/202610,,2026-09-13,True,软科官方公开 API；rankDisplay 保留榜单显示名次，referenceRank 使用官方 rankOverall/主榜参考位次；分类榜名次不冒充全国主榜名次。,2026软科 220
RANK_SR_BCUR_2026_4137010438,4137010438,山东第二医科大学,shanghairanking-bcur,ShanghaiRanking,软科中国大学排名,2026,29,医29,,,29.0,221,221,,,医药,China-mainland,https://www.shanghairanking.cn/rankings/bcur/202610,,2026-09-13,True,软科官方公开 API；rankDisplay 保留榜单显示名次，referenceRank 使用官方 rankOverall/主榜参考位次；分类榜名次不冒充全国主榜名次。,2026软科医药 医29 · 主榜参考 221
RANK_SR_BCUR_2026_4152010660,4152010660,贵州医科大学,shanghairanking-bcur,ShanghaiRanking,软科中国大学排名,2026,28,医28,,,28.0,221,221,,,医药,China-mainland,https://www.shanghairanking.cn/rankings/bcur/202610,,2026-09-13,True,软科官方公开 API；rankDisplay 保留榜单显示名次，referenceRank 使用官方 rankOverall/主榜参考位次；分类榜名次不冒充全国主榜名次。,2026软科医药 医28 · 主榜参考 221
RANK_SR_BCUR_2026_4121010175,4121010175,中国刑事警察学院,shanghairanking-bcur,ShanghaiRanking,软科中国大学排名,2026,7,政7,,,7.0,222,222,,,政法,China-mainland,https://www.shanghairanking.cn/rankings/bcur/202610,,2026-09-13,True,软科官方公开 API；rankDisplay 保留榜单显示名次，referenceRank 使用官方 rankOverall/主榜参考位次；分类榜名次不冒充全国主榜名次。,2026软科政法 政7 · 主榜参考 222
RANK_SR_BCUR_2026_4122010207,4122010207,吉林财经大学,shanghairanking-bcur,ShanghaiRanking,软科中国大学排名,2026,19,财19,,,19.0,222,222,,,财经,China-mainland,https://www.shanghairanking.cn/rankings/bcur/202610,,2026-09-13,True,软科官方公开 API；rankDisplay 保留榜单显示名次，referenceRank 使用官方 rankOverall/主榜参考位次；分类榜名次不冒充全国主榜名次。,2026软科财经 财19 · 主榜参考 222
RANK_SR_BCUR_2026_4121010153,4121010153,沈阳建筑大学,shanghairanking-bcur,ShanghaiRanking,软科中国大学排名,2026,222,222,,,222.0,222,222,,182.9,主榜,China-mainland,https://www.shanghairanking.cn/rankings/bcur/202610,,2026-09-13,True,软科官方公开 API；rankDisplay 保留榜单显示名次，referenceRank 使用官方 rankOverall/主榜参考位次；分类榜名次不冒充全国主榜名次。,2026软科 222
